infected,reward,economic_cost
224.05921707753356,-11.981691785108236,22.592956183019293
191.48708059529775,-12.026008368940815,22.96539937172242
238.43968233424863,-11.93192556458547,22.408157933802656
191.2995493960501,-10.689642580961607,20.373093351474576
146.72451773770666,-11.076355775820641,21.573161156199475
128.21262956825538,-11.407475357045334,22.335594823753343
122.85587554271285,-11.586134894728378,22.770313943623645
128.97010317021517,-11.490580938457859,22.513590942379928
236.11340139455473,-11.925295421712136,22.335847517163575
92.91531592313895,-11.56020500086627,22.91395306436194
136.01534972999292,-11.25522228463052,22.022407926876028
196.32025322216262,-11.890098150038149,22.679114258832673
216.5919003270191,-11.47381456796679,21.664221382767394
162.13014715244427,-11.613371291759963,22.433210674980753
147.87511252367145,-12.098621157023507,23.680850259465522
221.73839187116045,-13.232944074531307,25.097554011439524
223.7459961094603,-13.510565997143402,25.698850333064577
215.55646719089935,-13.027455804831991,24.75251152080636
179.50666109292973,-13.213595988804773,25.42776709378408
165.55586597264914,-12.92860517578782,25.109494935490332
275.6226501053777,-12.852516826255938,23.76728294760336
146.32054017702188,-11.604607218141794,22.650274510727904
177.47674687997662,-12.017541108929109,23.133699563188067
219.21188438138972,-11.334295212396501,21.335018892617036
179.07872848488748,-11.649513791429529,22.429410206132093
199.22829929556588,-12.01976064044864,23.01119079085988
136.88565930869194,-11.52904747856865,22.59460966026774
186.80907520213262,-11.083152165067537,21.099690548188754
207.40137093363745,-11.252447894637617,21.320291741822015
168.50685018677245,-11.453627843722908,22.117477076344787
151.954058063143,-11.73939853830051,22.905227668916986
173.50199410472095,-11.979435494980114,23.21189353355889
271.9642719812516,-12.67936318099389,23.197663698842423
209.89786215882816,-11.536067314163356,21.791405087520268
183.78640852482187,-11.233207409609474,21.60225939717435
172.99431090997754,-11.20984494141599,21.538547425578948
107.9438751916795,-11.784237547649356,23.21123847578669
113.08485722232685,-11.999772937488059,23.656616131336936
235.12304862256678,-12.35247883297917,23.16369525378101
246.30909569952073,-12.669487068137155,23.577639558242776
171.16439548646946,-12.1806899195052,23.511349529275513
153.9341061690153,-11.905649177300445,23.175905163605073
170.25140746550835,-11.378593757940855,22.02687223633721
294.11215586833043,-11.652096069881997,20.82054370658843
140.60027389296536,-11.778169373901434,23.015915084662876
202.07771746286988,-11.96886016905102,22.78517894975832
173.15283717288753,-11.327719508919905,21.895784307434518
136.07621459962124,-12.461992630369481,24.358033771685317
117.34432414701817,-12.54890042071558,24.682100235728804
125.52045567384332,-11.532817089946894,22.681887394046456
181.4003065124774,-11.721247789415601,22.603524928931094
176.987337004979,-12.5510842495066,24.201405509651785
185.73507187946507,-12.60095745870263,24.21199688578524
153.66182474231385,-12.31566405568309,23.998751490745217
225.88632519212038,-12.544601580653207,23.635418654765118
199.9475196503803,-12.342245902650122,23.498506670667915
252.3838654430508,-12.773627401540866,23.759049511284847
180.80652557059602,-11.832614254693766,22.61238917073583
123.39724699179726,-12.407106078753374,24.459778523883795
260.5469152141985,-13.546961818655504,25.154102765912523
133.4959320531077,-13.408204269397306,26.300794479686
210.851202361336,-12.929756745748563,24.62854598044432
125.42223537377295,-12.205903451687007,23.98434514179471
203.20081441551673,-12.644297217832637,24.231536711396423
